id,flag,01,02,03
YsveeU4q5e,4,6.901,6.0024,14.2067
72zOqeeb2R,4,-36.8738,-39.185,-0.0818
e7gCiJiJID,4,21.5363,19.1871,0.2407
ELBqjks7eT,4,6.6664,35.2506,4.1819
o7QAh6EFHO,4,6.901,6.0024,14.2067
ZMVZyFXmNj,4,-36.8738,-39.185,-0.0818
T5IJCrmyv5,2,-30.6713,NA,NA
rgAAntx3g2,4,33.877,33.2408,42.1308
slxIsmms8M,4,6.6664,35.2506,4.1819
0F2KB7y6eL,4,-36.8738,-39.185,-0.0818
OWITnWlgv5,4,11.4208,11.6978,-1.6536
GLbknlYNHr,4,6.6664,35.2506,4.1819
YrYAutm0Pk,4,30.2132,49.8275,27.0755
quR9ycQmOb,4,21.5363,19.1871,0.2407
hX4s9Xbkdq,2,22.0981,NA,NA
0iTn1090Qf,4,11.4208,11.6978,-1.6536
YS6BpMA54Y,4,11.4208,11.6978,-1.6536
0XuuwZUQpE,4,6.901,6.0024,14.2067
f0TzqB7H6O,4,33.877,33.2408,42.1308
FwJxsJeMku,4,30.2132,49.8275,27.0755
JQINZg4vp8,4,21.5363,19.1871,0.2407
yseb0rmZAE,4,-29.6867,-26.7863,-29.2983
FoqHkzDBy8,4,30.2132,49.8275,27.0755
zUAZFueoR3,4,21.5363,19.1871,0.2407
pObxz7dBmi,4,33.877,33.2408,42.1308
mDdZ281PJI,4,21.5363,19.1871,0.2407
inJfRSqWpd,4,33.877,33.2408,42.1308
Nd3gZqqxUX,4,-36.8738,-39.185,-0.0818
B3z0uHqP9y,4,-36.8738,-39.185,-0.0818
yZCqhqkAhP,4,21.5363,19.1871,0.2407
bVqtnKi2Vs,2,-30.6713,NA,NA
9VQgYgmD8P,4,-29.6867,-26.7863,-29.2983
2Nx77RteEO,2,-30.6713,NA,NA
VjrRm9eXzT,4,30.2132,49.8275,27.0755
6sMBk5RuKY,4,-36.8738,-39.185,-0.0818
WbQyXqocSj,4,11.4208,11.6978,-1.6536
SWMRnAZNke,4,11.4208,11.6978,-1.6536
U6KPJfDUvt,4,6.901,6.0024,14.2067
Vd5FpUFdMK,4,21.5363,19.1871,0.2407
kxxKgozElt,4,30.2132,49.8275,27.0755
CeR22GyFzZ,4,21.5363,19.1871,0.2407
i4wpIvgW7F,2,-30.6713,NA,NA
3rLOyCb7hh,2,39.3822,NA,NA
hcwiBqP6kY,4,-36.8738,-39.185,-0.0818
MzvsatD6pP,4,-36.8738,-39.185,-0.0818
3PQZMjPiji,4,33.877,33.2408,42.1308
bUH9uZZbVf,2,-30.6713,NA,NA
ycSqBbhx8k,4,33.877,33.2408,42.1308
8JUKHydROt,4,6.6664,35.2506,4.1819
N7BNNzzeqo,2,39.3822,NA,NA
SNgzdSpOY8,4,-36.8738,-39.185,-0.0818
ZmfG6EQgvW,4,-29.6867,-26.7863,-29.2983
xo6JqD55eY,2,22.0981,NA,NA
K9WGmftGOO,4,6.6664,35.2506,4.1819
mA5lPVPtUc,2,-30.6713,NA,NA
bgcpGGr1YD,2,39.3822,NA,NA
ZR55uQo1g4,4,33.877,33.2408,42.1308
4f0b2dNRXI,2,39.3822,NA,NA
uNEZrKPHU9,2,-30.6713,NA,NA
tog5wzesKx,2,39.3822,NA,NA
C1pwKn8lYU,2,-30.6713,NA,NA
MEtu7VohfH,2,-30.6713,NA,NA
C9FQb8DTwB,2,-30.6713,NA,NA
jaZ86Jo5VB,2,-30.6713,NA,NA
Q5ubgGgIGn,4,-29.6867,-26.7863,-29.2983
JeWOw2h6Kw,4,6.6664,35.2506,4.1819
rIIKhJonZ0,4,-36.8738,-39.185,-0.0818
vew7Gl4lTx,4,6.901,6.0024,14.2067
R1pANYkamF,4,21.5363,19.1871,0.2407
VTXo7N3agG,4,21.5363,19.1871,0.2407
BuutUM87SY,4,33.877,33.2408,42.1308
6WXkZ0HB35,4,21.5363,19.1871,0.2407
A9uMF6z2KW,4,33.877,33.2408,42.1308
QkuM14Fwmr,4,-36.8738,-39.185,-0.0818
erTCq9bp9H,2,39.3822,NA,NA
tqUzvuTpCy,4,-29.6867,-26.7863,-29.2983
zwUUlCmArA,4,33.877,33.2408,42.1308
Gf4I1Smz3e,4,30.2132,49.8275,27.0755
JzksRi0w7W,4,-29.6867,-26.7863,-29.2983
GecmGutG0w,4,30.2132,49.8275,27.0755
C7d8GebAo2,4,-36.8738,-39.185,-0.0818
6AV8FBspU6,4,21.5363,19.1871,0.2407
cxbrSbEBjy,2,22.0981,NA,NA
Hg2ZQIU0WC,4,-29.6867,-26.7863,-29.2983
2rRSR82AXY,4,30.2132,49.8275,27.0755
29jwXdeCfe,4,11.4208,11.6978,-1.6536
YTCx0voQt3,4,-36.8738,-39.185,-0.0818
O0jR7S6hgM,2,-30.6713,NA,NA
nZ0jZyvnTv,4,30.2132,49.8275,27.0755
b0aJWGny8i,4,6.901,6.0024,14.2067
aTojWZ63aR,2,-30.6713,NA,NA
11kx7U1vbi,4,6.6664,35.2506,4.1819
gEHb3LhFkI,2,-30.6713,NA,NA
O59uFXT05R,4,21.5363,19.1871,0.2407
Rq3UgcNOJ7,2,-30.6713,NA,NA
T66FgULTJl,2,22.0981,NA,NA
VWq2KrW6uy,4,6.6664,35.2506,4.1819
z7JxFYGRAp,4,6.6664,35.2506,4.1819
IkdxmMnszt,4,-29.6867,-26.7863,-29.2983
PkTrRsB7wW,2,-30.6713,NA,NA
THcMJSlx0E,4,11.4208,11.6978,-1.6536
AsfBI5wE2S,4,21.5363,19.1871,0.2407
pwU1HQ9beZ,4,30.2132,49.8275,27.0755
9Lo6BqlbL0,2,22.0981,NA,NA
IDxB1LoeZX,4,21.5363,19.1871,0.2407
ou8Qi9RhO7,4,21.5363,19.1871,0.2407
mudVcC7zB7,4,11.4208,11.6978,-1.6536
IcC8B5zb5x,4,-29.6867,-26.7863,-29.2983
EbZVhnWVcd,2,39.3822,NA,NA
4M5gb3CZpB,4,11.4208,11.6978,-1.6536
EZoXyV2PxH,2,22.0981,NA,NA
4AUSECmjDS,4,21.5363,19.1871,0.2407
SmjJfs6Sgi,4,30.2132,49.8275,27.0755
KenCi1n6Nh,4,-36.8738,-39.185,-0.0818
ZQ1aOZEU4a,4,6.6664,35.2506,4.1819
S9fsxoBopA,4,-29.6867,-26.7863,-29.2983
0OVdsPuKEJ,4,21.5363,19.1871,0.2407
xSX0Wu798d,4,33.877,33.2408,42.1308
m8KIMcdELQ,4,-29.6867,-26.7863,-29.2983
mt66qh2gxs,4,21.5363,19.1871,0.2407
oto6u8JEy9,4,30.2132,49.8275,27.0755
hi7vMb241J,4,6.6664,35.2506,4.1819
SP1ulrzVk9,4,21.5363,19.1871,0.2407
2mOngtDZCJ,4,6.6664,35.2506,4.1819
b3hmpDyAM8,4,30.2132,49.8275,27.0755
UGEpmqtyOo,4,6.901,6.0024,14.2067
ACiIkV9EoH,4,6.901,6.0024,14.2067
3haZg7DWMj,4,21.5363,19.1871,0.2407
reFo6vaxhn,4,30.2132,49.8275,27.0755
KrvwoW7DBB,2,22.0981,NA,NA
9sJcPIgriQ,4,6.6664,35.2506,4.1819
sIiOE3av0l,4,6.901,6.0024,14.2067
v3Ck4y4A7s,4,33.877,33.2408,42.1308
RrILME99Gj,2,22.0981,NA,NA
iJTOnM06ba,4,-29.6867,-26.7863,-29.2983
sUe6a3GY3E,4,-29.6867,-26.7863,-29.2983
otfSSMGtfR,4,6.6664,35.2506,4.1819
YphKMAMnc7,4,11.4208,11.6978,-1.6536
XdoSEyBFJi,4,33.877,33.2408,42.1308
wI6s80lf3p,4,21.5363,19.1871,0.2407
hU4I29n5kM,2,39.3822,NA,NA
CPyrsG29Hm,2,-30.6713,NA,NA
lFXGVRmb6l,4,-29.6867,-26.7863,-29.2983
vyUlgYC0L1,4,-29.6867,-26.7863,-29.2983
VnvJtLjK9O,4,11.4208,11.6978,-1.6536
dyhxRnl8lZ,4,6.6664,35.2506,4.1819
sfS4r4Un8w,4,-29.6867,-26.7863,-29.2983
WBWt6xkJkP,2,22.0981,NA,NA
9WMIIvJaKu,4,30.2132,49.8275,27.0755
WvIEgfNkz0,2,39.3822,NA,NA
nRYKEzAidE,4,33.877,33.2408,42.1308
Jz3EBWZwzi,4,33.877,33.2408,42.1308
lOFJfOk03J,2,39.3822,NA,NA
YujESpHQAf,2,-30.6713,NA,NA
r2Bx57DxIn,2,39.3822,NA,NA
apQdVxJiVZ,2,39.3822,NA,NA
anv96AUhWh,4,11.4208,11.6978,-1.6536
kveAcnITgw,4,6.901,6.0024,14.2067
MAnJCLxCG8,4,33.877,33.2408,42.1308
SKBTXZXzlX,4,21.5363,19.1871,0.2407
xndqnVovpF,4,-36.8738,-39.185,-0.0818
rQZvnfU7xd,4,6.901,6.0024,14.2067
MLlC5GsBM3,4,-29.6867,-26.7863,-29.2983
wrsiEfu0NH,4,33.877,33.2408,42.1308
V1MfjXy8Eb,4,11.4208,11.6978,-1.6536
z9fP90vRzV,4,11.4208,11.6978,-1.6536
kE21ASbLYf,4,30.2132,49.8275,27.0755
l1Vi03rY3p,2,22.0981,NA,NA
4PrbBjbnS9,4,6.6664,35.2506,4.1819
8iJA0QEW5t,4,6.6664,35.2506,4.1819
9yXNbiEGZN,4,-29.6867,-26.7863,-29.2983
h27YPtl5Vv,4,-36.8738,-39.185,-0.0818
peR6dbpSJS,4,-29.6867,-26.7863,-29.2983
paKuP8wKgZ,4,11.4208,11.6978,-1.6536
PLaF8Mb9Kz,4,6.6664,35.2506,4.1819
M4PehWZC3P,4,21.5363,19.1871,0.2407
8ubJWasnJV,4,6.901,6.0024,14.2067
8Zl7W6FF9e,2,22.0981,NA,NA
Das542QQll,4,30.2132,49.8275,27.0755
7bISdrGeJg,2,22.0981,NA,NA
cHulPidy9m,4,11.4208,11.6978,-1.6536
AGpXsTr0Z0,4,6.6664,35.2506,4.1819
kwls5DMSx3,4,6.6664,35.2506,4.1819
BCnj537eek,4,-29.6867,-26.7863,-29.2983
Ph3voah7p2,4,6.6664,35.2506,4.1819
5Qehb34DIx,4,6.901,6.0024,14.2067
EQauEFeHEe,4,11.4208,11.6978,-1.6536
HdFsZZwnwc,4,30.2132,49.8275,27.0755
Kbsdjt8zxD,4,21.5363,19.1871,0.2407
b98CNDqyRJ,4,21.5363,19.1871,0.2407
9hcNAYxacZ,4,33.877,33.2408,42.1308
3x2XC5PsXk,4,-29.6867,-26.7863,-29.2983
08yl0ycVV6,4,6.6664,35.2506,4.1819
1jVvDEU84g,4,-36.8738,-39.185,-0.0818
KSB7Sd3c3w,4,11.4208,11.6978,-1.6536
zvyh4UCi1L,4,11.4208,11.6978,-1.6536
3Ef8HanTgD,4,-36.8738,-39.185,-0.0818
88U4g0VrvD,4,-36.8738,-39.185,-0.0818
6KMdQhn68X,2,39.3822,NA,NA
8mT2gGTxWr,4,-29.6867,-26.7863,-29.2983
KGsgv2dw2f,4,6.901,6.0024,14.2067
hH2sx5Mims,4,6.6664,35.2506,4.1819
mHX7NZhfD5,4,21.5363,19.1871,0.2407
F02ULSwfFE,2,39.3822,NA,NA
JuYM1DY7sd,4,30.2132,49.8275,27.0755
Pneut2kNru,2,39.3822,NA,NA
6UeU8heDdn,4,30.2132,49.8275,27.0755
JusjDTamRB,2,39.3822,NA,NA
BDNMcQTjA8,4,21.5363,19.1871,0.2407
juqBLswWhp,4,-29.6867,-26.7863,-29.2983
6YiGJukUQ1,4,-29.6867,-26.7863,-29.2983
FMKEbYVLkX,4,6.6664,35.2506,4.1819
kBAu6jUZs8,2,-30.6713,NA,NA
LobREdxe4Q,4,6.901,6.0024,14.2067
mfeyC4JuSW,2,39.3822,NA,NA
f6S7BlyMj7,4,11.4208,11.6978,-1.6536
2nxWDgmeEU,2,22.0981,NA,NA
ntA0Rec1Br,4,30.2132,49.8275,27.0755
kHdRRnNT9f,2,39.3822,NA,NA
oRY50oaaHu,4,11.4208,11.6978,-1.6536
4RBZj3aEeX,2,-30.6713,NA,NA
xkDu9FcRtL,4,11.4208,11.6978,-1.6536
px9l5vrGRW,4,6.901,6.0024,14.2067
8gSbeoDW1K,4,6.6664,35.2506,4.1819
kvhclu5uR9,4,6.6664,35.2506,4.1819
RGvXI2dZco,4,6.901,6.0024,14.2067
CMWBlOw0QN,4,21.5363,19.1871,0.2407
P8z1yZ0cdl,2,39.3822,NA,NA
1ZEWFzE6G8,4,6.6664,35.2506,4.1819
xSgZd8nf6l,4,21.5363,19.1871,0.2407
OSE2KQ9HuR,4,33.877,33.2408,42.1308
CLtGMNNg86,2,22.0981,NA,NA
8a0NJx4IWB,4,21.5363,19.1871,0.2407
HF3xPABUnn,4,11.4208,11.6978,-1.6536
CJIFeU7YxQ,4,-29.6867,-26.7863,-29.2983
TF21o9bFvv,4,33.877,33.2408,42.1308
MLu163pW98,4,-36.8738,-39.185,-0.0818
4H5AWr9NXB,4,30.2132,49.8275,27.0755
pWjsmyfsEb,2,22.0981,NA,NA
LYViW4LqcK,2,39.3822,NA,NA
riOPS5sEQu,4,-36.8738,-39.185,-0.0818
NV8vHt5Q8N,2,22.0981,NA,NA
9lZ9jXUJ3c,4,21.5363,19.1871,0.2407
xgvOQWR159,4,-29.6867,-26.7863,-29.2983
zhxXlMRKZI,2,-30.6713,NA,NA
0b1PmVPJ7E,4,-29.6867,-26.7863,-29.2983
JGYHFSScai,4,-36.8738,-39.185,-0.0818
elJtISk9jm,4,6.901,6.0024,14.2067
DPZB9JOxdw,2,39.3822,NA,NA
sMT2dIlUsL,4,30.2132,49.8275,27.0755
rwMkq27JO5,4,11.4208,11.6978,-1.6536
dzySi5dRt5,4,6.901,6.0024,14.2067
BrrETxjwiL,4,11.4208,11.6978,-1.6536
4nzrMrpOFK,4,21.5363,19.1871,0.2407
a0RGT5cvxH,4,21.5363,19.1871,0.2407
0bMzqiQekC,4,21.5363,19.1871,0.2407
Lb8bim6hlS,4,33.877,33.2408,42.1308
vfKpkBdRLH,4,-29.6867,-26.7863,-29.2983
v4spAIhCcD,2,-30.6713,NA,NA
PXz1s68MJr,4,21.5363,19.1871,0.2407
p7GMO0ry9j,4,-36.8738,-39.185,-0.0818
CRTkUcYUaM,4,6.901,6.0024,14.2067
pcij3G71hQ,4,21.5363,19.1871,0.2407
yrYP4HbRZ1,4,6.901,6.0024,14.2067
pqpaez2Smt,4,-29.6867,-26.7863,-29.2983
jNGH1LP3VT,4,-36.8738,-39.185,-0.0818
ozPUqnrsdV,4,6.6664,35.2506,4.1819
f6NJejdV5D,4,30.2132,49.8275,27.0755
EY20fmYn36,2,39.3822,NA,NA
JQrA0GOVl9,2,22.0981,NA,NA
RMpebA9tfh,4,11.4208,11.6978,-1.6536
meiqIlZhpq,2,-30.6713,NA,NA
TO08oYvDtI,4,33.877,33.2408,42.1308
4OK060DaCh,4,6.901,6.0024,14.2067
Axu6V1H7PN,2,-30.6713,NA,NA
lqi0SJO6Gb,4,-36.8738,-39.185,-0.0818
6n2yJxzS4G,4,30.2132,49.8275,27.0755
fnD0hLBNBJ,4,30.2132,49.8275,27.0755
E6V76rM3g0,4,33.877,33.2408,42.1308
PuHBT0aIy3,4,11.4208,11.6978,-1.6536
aC93mHkilO,4,-36.8738,-39.185,-0.0818
g9KrVEK8Dc,4,30.2132,49.8275,27.0755
D3kOIi9XdN,4,33.877,33.2408,42.1308
zebPD1U4Qb,2,39.3822,NA,NA
H1XchWQZ8S,2,22.0981,NA,NA
dkmdP8wIca,4,6.6664,35.2506,4.1819
OnQwwmCqH7,2,22.0981,NA,NA
KDm2Z0Hbtt,4,6.6664,35.2506,4.1819
Taq5T3EgfF,4,-29.6867,-26.7863,-29.2983
LC7MzyN3Mc,4,-36.8738,-39.185,-0.0818
HLsmeyQi75,4,6.901,6.0024,14.2067
45YVt6a1e7,4,33.877,33.2408,42.1308
AV3wKzIwWq,4,6.6664,35.2506,4.1819
m7azjpUvQg,4,6.901,6.0024,14.2067
utGSaM5nkg,4,30.2132,49.8275,27.0755
uDtjB7Xx4v,4,30.2132,49.8275,27.0755
WwPtTVdct5,2,22.0981,NA,NA
XNuRGEsWD4,2,22.0981,NA,NA
7Ix50cGDAq,4,33.877,33.2408,42.1308
kvBgCuRJ4L,4,6.6664,35.2506,4.1819
bCrc238qGF,2,39.3822,NA,NA
O8OjEqYUSR,4,-29.6867,-26.7863,-29.2983
oOMjssKtC5,4,6.6664,35.2506,4.1819
zdIQ3j051T,4,11.4208,11.6978,-1.6536
xdE5O9dNxt,4,11.4208,11.6978,-1.6536
Qk10ML78ON,2,-30.6713,NA,NA
pnEfw1KyYz,2,22.0981,NA,NA
PNLkKmH7TQ,4,6.901,6.0024,14.2067
iCXP1epI9G,4,30.2132,49.8275,27.0755
cO9Z5wpgUD,4,6.901,6.0024,14.2067
LBiAQAAn5f,2,39.3822,NA,NA
aSqeJt5LsW,4,30.2132,49.8275,27.0755
RF80nuSbTl,4,33.877,33.2408,42.1308
CZyyzDb0Md,2,-30.6713,NA,NA
AHoqUb7MnX,2,39.3822,NA,NA
5Nlh61Rpw9,4,-29.6867,-26.7863,-29.2983
xcOUT2ntr3,2,-30.6713,NA,NA
QLGuRUvNlh,2,22.0981,NA,NA
GNQLaHG2U2,2,-30.6713,NA,NA
2yYwDPdyqC,2,22.0981,NA,NA
Ec5iXV2Uhp,4,6.901,6.0024,14.2067
NwP7byRAET,4,33.877,33.2408,42.1308
SDOdkhX0oZ,4,-29.6867,-26.7863,-29.2983
2JIxT5s2iO,4,30.2132,49.8275,27.0755
6vmIY6jITA,4,-29.6867,-26.7863,-29.2983
Sqv3xzrgMj,4,21.5363,19.1871,0.2407
JKzmyAORo9,4,21.5363,19.1871,0.2407
REOJfPFzNJ,2,39.3822,NA,NA
hPkrCZW1RE,2,-30.6713,NA,NA
RqXRPYTGDt,4,-29.6867,-26.7863,-29.2983
41HN1vK4ql,4,33.877,33.2408,42.1308
vue1AmuqAZ,4,-29.6867,-26.7863,-29.2983
yGk2UfL1MH,4,-36.8738,-39.185,-0.0818
IcT9JtLSeJ,2,22.0981,NA,NA
bV2Hhau9gf,4,21.5363,19.1871,0.2407
B1E7KS2c4L,4,6.6664,35.2506,4.1819
dz3SeCG004,4,-29.6867,-26.7863,-29.2983
t5gDNKZ3Gd,4,-36.8738,-39.185,-0.0818
mYeCfkxlVk,4,33.877,33.2408,42.1308
3N9cxBylGG,2,22.0981,NA,NA
by1ovIYIR3,4,11.4208,11.6978,-1.6536
ZPX0TDnzyd,4,30.2132,49.8275,27.0755
d2ax38cwkt,4,33.877,33.2408,42.1308
rwUYkjlvn1,4,6.901,6.0024,14.2067
gQlm0FTNz5,4,6.6664,35.2506,4.1819
v2oNAKEmfs,2,-30.6713,NA,NA
P3n6GDUO5H,2,22.0981,NA,NA
OgpvK1vNht,4,33.877,33.2408,42.1308
pF701qOjZ8,4,6.901,6.0024,14.2067
uGt9oxpP91,4,33.877,33.2408,42.1308
MyQxdPJ2kU,2,39.3822,NA,NA
FI2bm7QpwP,4,-36.8738,-39.185,-0.0818
lHj9B18DMU,2,-30.6713,NA,NA
Wf1TbwOFpJ,2,39.3822,NA,NA
I3kSVCCd55,2,39.3822,NA,NA
HIcRpG3ouX,4,21.5363,19.1871,0.2407
hCugWfs37Y,4,6.6664,35.2506,4.1819
tWZ86NunnA,2,39.3822,NA,NA
XRvXoxZrI8,2,-30.6713,NA,NA
dgRNIpCndR,2,-30.6713,NA,NA
xHJobjhT5x,4,6.6664,35.2506,4.1819
j0ssNPSg8I,4,21.5363,19.1871,0.2407
UQrLHMymn3,4,30.2132,49.8275,27.0755
9wX3aGejD4,4,30.2132,49.8275,27.0755
Wdlj4Hz7kW,2,39.3822,NA,NA
76vK6LUpvm,4,11.4208,11.6978,-1.6536
u3s9ZP7Txp,4,21.5363,19.1871,0.2407
QYcx5FnSxe,2,-30.6713,NA,NA
VXhcugcqXd,4,11.4208,11.6978,-1.6536
9i0VLGnC1J,2,22.0981,NA,NA
fOEIwPQf85,4,11.4208,11.6978,-1.6536
9jURp0HCxN,4,33.877,33.2408,42.1308
EiJKUgoSxR,2,-30.6713,NA,NA
2tSuInOzBL,2,-30.6713,NA,NA
XJQScc3k0C,4,11.4208,11.6978,-1.6536
vhD5hnjIms,4,11.4208,11.6978,-1.6536
ZxVe0NV7ee,4,11.4208,11.6978,-1.6536
I3OcCQStR5,4,-36.8738,-39.185,-0.0818
G6pSyp87bz,4,-29.6867,-26.7863,-29.2983
boEeAThMLE,2,22.0981,NA,NA
RW7NJU2SPk,2,-30.6713,NA,NA
zdlk2giZlD,4,11.4208,11.6978,-1.6536
75VkAHZtJ6,4,33.877,33.2408,42.1308
zDHWthmoTv,4,6.6664,35.2506,4.1819
ScImV6Mpkl,4,-29.6867,-26.7863,-29.2983
ELWGnXcxHF,4,11.4208,11.6978,-1.6536
yQFDrM96ER,4,6.901,6.0024,14.2067
igt3v7EDiu,2,22.0981,NA,NA
XsZypOFYHO,2,-30.6713,NA,NA
pFVq9TutwF,2,22.0981,NA,NA
RNXXTMwZMe,4,21.5363,19.1871,0.2407
7Qucfec6KV,4,-29.6867,-26.7863,-29.2983
GGybuTRxSf,4,-29.6867,-26.7863,-29.2983
9DK2YhLnD0,4,-36.8738,-39.185,-0.0818
ybOZ3lBYI0,2,-30.6713,NA,NA
xW0Gzmx9la,4,6.6664,35.2506,4.1819
jj7RRb9N5K,4,6.901,6.0024,14.2067
13R15TJG2k,4,30.2132,49.8275,27.0755
9zZYysOA3Y,2,22.0981,NA,NA
TndXDyjJQt,4,33.877,33.2408,42.1308
aZnSjbHvPD,4,-29.6867,-26.7863,-29.2983
2byxUgbYmV,4,33.877,33.2408,42.1308
nrTYXG92bO,2,39.3822,NA,NA
ayVxq85iHC,2,22.0981,NA,NA
4WmTEWFk37,4,-29.6867,-26.7863,-29.2983
ElkDBxSKuU,4,6.901,6.0024,14.2067
lQtUKqFEIT,2,22.0981,NA,NA
CrmfhE2Z8D,4,-29.6867,-26.7863,-29.2983
xUxTjJ8VjG,4,-29.6867,-26.7863,-29.2983
WE73F9qDyB,4,30.2132,49.8275,27.0755
vLIINI2PHX,2,22.0981,NA,NA
cV5YxNiW3y,2,22.0981,NA,NA
bqLCh3zVI0,2,39.3822,NA,NA
QbRHcEBFw6,2,22.0981,NA,NA
2xsDDeEqQj,4,6.6664,35.2506,4.1819
NT5jEkN8e7,4,6.6664,35.2506,4.1819
GmUILshUMm,4,21.5363,19.1871,0.2407
tG49B6R0FS,2,39.3822,NA,NA
YvwW4HDmHc,4,-36.8738,-39.185,-0.0818
N3SSc9Sg3J,2,22.0981,NA,NA
PtlfjR0u9V,2,-30.6713,NA,NA
gb8SxNZisD,4,6.901,6.0024,14.2067
PF2LfpWZCd,4,6.6664,35.2506,4.1819
VjydEAYqdK,4,-29.6867,-26.7863,-29.2983
qq8TZ1qfjX,4,6.901,6.0024,14.2067
RZiD3ElAc2,2,-30.6713,NA,NA
mGIMBIxhpt,4,21.5363,19.1871,0.2407
